taxable_year,county,fp,population,all_returns,agi,median_income,median_rank,joint_returns,joint_returns_median_income,joint_returns_median_rank,tax_assessed,latitude,longitude,new_georeferenced_column
2007,Ventura,6111,824041,345970,25571313000,37996,17,146079,76981,10,1136263000,34.27709072,-119.2178496,POINT (-119.2178496 34.27709072)
2007,Yolo,6113,197125,76663,4781389000,36316,23,31615,72420,15,187911000,38.68382688,-121.9127421,POINT (-121.9127421 38.68382688)
2007,Yuba,6115,71124,24461,1036048000,30566,40,11365,50333,46,23469000,39.27129476,-121.3793557,POINT (-121.3793557 39.27129476)
2008,Alameda,6001,1550552,658418,47997905983,43872,8,255590,88138,5,2026309000,37.72022591,-122.1643521,POINT (-122.1643521 37.72022591)
2008,Alpine,6003,1208,318,16797000,36499,22,147,68749,19,514000,38.58842891,-119.7124417,POINT (-119.7124417 38.58842891)
2008,Amador,6005,37937,15196,794494000,37699,15,7606,61349,25,23446000,38.47216216,-120.5741948,POINT (-120.5741948 38.47216216)
2008,Butte,6007,220411,80823,3774900000,29783,44,34374,55023,38,115197000,39.59127291,-121.6728818,POINT (-121.6728818 39.59127291)
2008,Calaveras,6009,46086,18190,951011000,37473,16,9619,59069,30,27971000,38.25462698,-120.4657376,POINT (-120.4657376 38.25462698)
2008,Colusa,6011,21913,8868,433858000,29452,46,4169,45829,54,14630000,39.16798125,-122.2990667,POINT (-122.2990667 39.16798125)
2008,Contra Costa,6013,1056246,431104,36810908000,46615,4,182653,90956,4,1730845000,37.98817952,-121.9371402,POINT (-121.9371402 37.98817952)
2008,Del Norte,6015,29428,8144,357657000,31185,41,3766,55558,36,9125000,41.70557047,-123.8920045,POINT (-123.8920045 41.70557047)
2008,El Dorado,6017,180316,68729,5053723000,45330,5,35817,80732,6,191255000,38.76394197,-120.6060593,POINT (-120.6060593 38.76394197)
2008,Fresno,6019,936106,317134,15140617000,28584,51,124665,54995,39,474040000,36.81276025,-119.6826941,POINT (-119.6826941 36.81276025)
2008,Glenn,6021,29214,10450,450164000,29146,48,5044,46781,51,13097000,39.59028676,-122.0780968,POINT (-122.0780968 39.59028676)
2008,Humboldt,6023,132795,49065,1994531000,29298,47,19500,54753,40,63240000,40.86148517,-123.8585124,POINT (-123.8585124 40.86148517)
2008,Imperial,6025,177826,58292,2266012000,24035,58,25897,39218,58,53621000,33.07729374,-114.7515356,POINT (-114.7515356 33.07729374)
2008,Inyo,6027,18117,8142,391583000,33555,29,3531,64240,23,11369000,36.63350255,-118.2559592,POINT (-118.2559592 36.63350255)
2008,Kern,6029,822874,262547,13253521000,31294,40,112450,58064,32,406421000,35.37676773,-118.8073572,POINT (-118.8073572 35.37676773)
2008,Kings,6031,154486,42161,1827158000,29766,45,18290,50377,46,50816000,36.01947119,-120.0181641,POINT (-120.0181641 36.01947119)
2008,Lake,6033,64193,21816,932179000,29790,43,9696,49064,48,24660000,39.06500481,-122.6570192,POINT (-122.6570192 39.06500481)
2008,Lassen,6035,35769,9933,566931000,40537,10,5040,65423,21,19088000,40.43255922,-120.6495591,POINT (-120.6495591 40.43255922)
2008,Los Angeles,6037,10341410,3954198,2.52318E+11,31679,36,1314426,59950,28,11110353406,34.0594833,-118.242048,POINT (-118.242048 34.0594833)
2008,Madera,6039,151648,47829,2055237000,27818,55,22267,47595,49,57456000,37.09637123,-119.8904305,POINT (-119.8904305 37.09637123)
2008,Marin,6041,257968,118565,15182043000,51904,1,47518,118704,1,940807000,38.03952573,-122.7299513,POINT (-122.7299513 38.03952573)
2008,Mariposa,6043,18354,6607,294450000,31608,38,3134,53639,43,7549000,37.72289349,-119.9767358,POINT (-119.9767358 37.72289349)
2008,Mendocino,6045,90001,34581,1489590000,28972,50,14443,49374,47,43987000,39.31034149,-123.6517776,POINT (-123.6517776 39.31034149)
2008,Merced,6047,254944,81171,3177224000,27799,56,35652,46315,53,78412000,37.1324242,-120.7167521,POINT (-120.7167521 37.1324242)
2008,Modoc,6049,9682,2998,111884000,28455,52,1512,44636,57,2940000,41.71368177,-120.943072,POINT (-120.943072 41.71368177)
2008,Mono,6051,13617,5098,254690000,32761,30,2013,61078,27,7948000,38.34709997,-119.3327269,POINT (-119.3327269 38.34709997)
2008,Monterey,6053,429198,155566,8647973000,31611,37,60258,57382,34,313776000,36.32470669,-121.2968358,POINT (-121.2968358 36.32470669)
2008,Napa,6055,137359,59304,4265533000,40349,11,25659,72242,15,187103000,38.45938161,-122.3328556,POINT (-122.3328556 38.45938161)
2008,Nevada,5099,98959,41129,2355141000,36185,23,19388,63833,24,81720000,39.29548859,-120.9008733,POINT (-120.9008733 39.29548859)
2008,Orange,6059,3124206,1285666,94962700383,38025,13,520482,76363,11,4360887000,33.66073433,-117.9361373,POINT (-117.9361373 33.66073433)
2008,Placer,6061,338506,156826,10794511000,44439,7,76030,80550,7,409795000,39.0316205,-120.8830665,POINT (-120.8830665 39.0316205)
2008,Plumas,6063,20759,7933,382852000,33828,28,3893,55556,37,11171000,40.00510655,-121.0077457,POINT (-121.0077457 40.00510655)
2008,Riverside,6065,2097437,778925,39238282000,32316,33,331402,59141,29,1079928000,33.7775741,-115.4706931,POINT (-115.4706931 33.7775741)
2008,Sacramento,6067,1427094,560648,30667840000,37243,18,215900,68829,18,999485000,38.1923781,-121.6020643,POINT (-121.6020643 38.1923781)
2008,San Benito,6069,57864,21129,1225876000,36809,19,9615,69267,17,39435000,36.50024907,-121.0915105,POINT (-121.0915105 36.50024907)
2008,San Bernardino,6071,2054423,711246,33839823000,31726,35,284807,59027,31,863371000,34.52258599,-115.5372574,POINT (-115.5372574 34.52258599)
2008,San Diego,6073,3169490,1270567,82966903000,36802,20,504381,70457,16,3415798000,32.78964014,-117.1936577,POINT (-117.1936577 32.78964014)
2008,San Francisco,6075,843402,402572,39588760000,44448,6,111984,78341,8,2278124000,37.7577,-122.4376,POINT (-122.4376 37.7577)
2008,San Joaquin,6077,686161,242451,12103275000,33922,27,104109,61253,26,367323000,37.933703,-121.3444014,POINT (-121.3444014 37.933703)
2008,San Luis Obispo,6079,270289,110156,6347426000,36547,21,47729,67944,20,233645000,35.27435015,-120.6124974,POINT (-120.6124974 35.27435015)
2008,San Mateo,6081,742154,324651,36967345000,49647,2,131283,100165,2,2142492000,37.43944139,-122.3344603,POINT (-122.3344603 37.43944139)
2008,Santa Barbara,6083,429670,165768,11753707000,35259,25,66573,65203,22,549524000,34.42119106,-119.6988197,POINT (-119.6988197 34.42119106)
2008,Santa Clara,6085,1847161,788320,72767980000,48479,3,330197,100077,3,3644854000,37.23423826,-121.7317226,POINT (-121.7317226 37.23423826)
2008,Santa Cruz,4023,267951,113797,7165107000,35228,26,43475,72635,14,282275000,37.02159755,-121.9471295,POINT (-121.9471295 37.02159755)
2008,Shasta,6089,183001,69199,3139300000,32069,34,33159,54150,42,93552000,40.53502155,-122.5021643,POINT (-122.5021643 40.53502155)
2008,Sierra,6091,3343,1161,57289000,35321,24,596,54614,41,1680000,39.56316056,-120.7739513,POINT (-120.7739513 39.56316056)
2008,Siskiyou,6093,45992,17209,719355000,29094,49,8317,46832,50,19703000,41.40245364,-123.1750119,POINT (-123.1750119 41.40245364)
2008,Solano,6095,425785,164676,9728529000,41501,9,68719,76499,10,303663000,38.17681839,-122.0352986,POINT (-122.0352986 38.17681839)
2008,Sonoma,6097,485478,209512,13002046000,38970,12,84625,73051,13,497238000,38.49367199,-122.9302632,POINT (-122.9302632 38.49367199)
2008,Stanislaus,6099,523966,183195,8961412000,32630,31,80738,57401,33,260125000,37.50148783,-121.2164803,POINT (-121.2164803 37.50148783)
2008,Sutter,6101,96095,34728,1661474000,31168,42,16539,52854,44,48564000,39.01131111,-121.7233341,POINT (-121.7233341 39.01131111)
2008,Tehama,6103,62593,18926,789331000,28082,53,8935,45775,55,21843000,40.25506437,-122.2937715,POINT (-122.2937715 40.25506437)
2008,Trinity,6105,13869,4534,176326000,28012,54,2119,45337,56,4658000,40.84092907,-122.972844,POINT (-122.972844 40.84092907)
2008,Tulare,6107,437886,141066,5757095000,26494,57,58791,46601,52,157840000,36.28254312,-118.2652098,POINT (-118.2652098 36.28254312)
2008,Tuolumne,6109,56528,22065,1053113000,32414,32,10306,56195,35,30033000,37.96385957,-119.8920735,POINT (-119.8920735 37.96385957)
2008,Ventura,6111,832293,343144,23678172000,37912,14,145180,76638,9,970440000,34.27709072,-119.2178496,POINT (-119.2178496 34.27709072)
2008,Yolo,6113,199930,75619,4669749000,37249,17,31379,73629,12,178236000,38.68382688,-121.9127421,POINT (-121.9127421 38.68382688)
2008,Yuba,6115,72553,23651,1011248000,31341,39,11060,50942,45,21590000,39.27129476,-121.3793557,POINT (-121.3793557 39.27129476)
2009,Alameda,6001,1568817,648371,44987721000,41964,8,256303,83886,5,2009869000,37.72022591,-122.1643521,POINT (-122.1643521 37.72022591)
2009,Alpine,6003,1186,303,15667000,39249,10,149,66070,17,467000,38.58842891,-119.7124417,POINT (-119.7124417 38.58842891)
2009,Amador,6005,37994,14677,727831000,35524,18,7412,57283,25,23473000,38.47216216,-120.5741948,POINT (-120.5741948 38.47216216)
2009,Butte,6007,221489,78969,3525030000,28508,44,33877,52478,36,116901000,39.59127291,-121.6728818,POINT (-121.6728818 39.59127291)
2009,Calaveras,6009,45987,17704,926113000,34421,21,9354,54422,32,35186000,38.25462698,-120.4657376,POINT (-120.4657376 38.25462698)
2009,Colusa,6011,22062,8856,414491000,27978,47,4162,42795,54,16000000,39.16798125,-122.2990667,POINT (-122.2990667 39.16798125)
2009,Contra Costa,6013,1069030,425527,33116527000,44497,4,182536,85942,4,1598824000,37.98817952,-121.9371402,POINT (-121.9371402 37.98817952)
2009,Del Norte,6015,29556,8093,332590000,29962,36,3712,52650,35,9660000,41.70557047,-123.8920045,POINT (-123.8920045 41.70557047)
2009,El Dorado,6017,181607,67746,4758866000,43180,5,35750,76713,6,191219000,38.76394197,-120.6060593,POINT (-120.6060593 38.76394197)
2009,Fresno,6019,948485,315962,14137731000,27317,51,124936,51457,39,474673000,36.81276025,-119.6826941,POINT (-119.6826941 36.81276025)
2009,Glenn,6021,29272,10496,421313000,27458,49,5060,43677,51,13839000,39.59028676,-122.0780968,POINT (-122.0780968 39.59028676)
2009,Humboldt,6023,133136,48263,1823209000,28261,46,19242,52268,37,61609000,40.86148517,-123.8585124,POINT (-123.8585124 40.86148517)
2009,Imperial,6025,181429,58462,2154777000,22841,58,25901,36532,58,57470000,33.07729374,-114.7515356,POINT (-114.7515356 33.07729374)
2009,Inyo,6027,18147,8029,377896000,32874,27,3491,61722,21,12466000,36.63350255,-118.2559592,POINT (-118.2559592 36.63350255)
2009,Kern,6029,833933,262584,12276380000,29721,38,112574,54604,31,410197000,35.37676773,-118.8073572,POINT (-118.8073572 35.37676773)
2009,Kings,6031,154704,42164,1672372000,28510,43,18200,48048,46,48975000,36.01947119,-120.0181641,POINT (-120.0181641 36.01947119)
2009,Lake,6033,64163,21343,837384000,28307,45,9492,45428,48,22978000,39.06500481,-122.6570192,POINT (-122.6570192 39.06500481)
2009,Lassen,6035,35466,9672,461575000,39008,11,4868,61362,22,13040000,40.43255922,-120.6495591,POINT (-120.6495591 40.43255922)
2009,Los Angeles,6037,10399410,3900317,2.26151E+11,30112,34,1308474,56438,27,10039949000,34.0594833,-118.242048,POINT (-118.242048 34.0594833)
2009,Madera,6039,152905,47881,1833266000,26157,55,21999,44309,49,54740000,37.09637123,-119.8904305,POINT (-119.8904305 37.09637123)
2009,Marin,6041,259880,116442,13276180000,48172,1,47649,108465,1,836241000,38.03952573,-122.7299513,POINT (-122.7299513 38.03952573)
2009,Mariposa,6043,18226,6579,272491000,29875,37,3104,50395,43,7479000,37.72289349,-119.9767358,POINT (-119.9767358 37.72289349)
2009,Mendocino,6045,90068,33884,1338628000,27427,50,14262,46066,47,41633000,39.31034149,-123.6517776,POINT (-123.6517776 39.31034149)
2009,Merced,6047,257045,80738,3024796000,26339,54,35447,43243,53,83318000,37.1324242,-120.7167521,POINT (-120.7167521 37.1324242)
2009,Modoc,6049,9706,2952,103837000,27499,48,1461,41793,56,3060000,41.71368177,-120.943072,POINT (-120.943072 41.71368177)
2009,Mono,6051,13565,5158,221592000,29017,42,2021,55570,28,7512000,38.34709997,-119.3327269,POINT (-119.3327269 38.34709997)
2009,Monterey,6053,433818,156339,7885709000,29415,40,60383,53690,33,300289000,36.32470669,-121.2968358,POINT (-121.2968358 36.32470669)
2009,Napa,6055,138484,58680,3778473000,38084,12,25601,67950,13,170201000,38.45938161,-122.3328556,POINT (-122.3328556 38.45938161)
2009,Nevada,5099,98761,40024,2117235000,33730,23,19064,58762,24,77680000,39.29548859,-120.9008733,POINT (-120.9008733 39.29548859)
2009,Orange,6059,3153981,1269052,85132614000,35869,17,521571,71270,11,4037843000,33.66073433,-117.9361373,POINT (-117.9361373 33.66073433)
2009,Placer,6061,344871,155209,9837962000,42414,7,76512,76221,7,396352000,39.0316205,-120.8830665,POINT (-120.8830665 39.0316205)
2009,Plumas,6063,20505,7563,327884000,31558,29,3762,51199,40,9570000,40.00510655,-121.0077457,POINT (-121.0077457 40.00510655)
2009,Riverside,6065,2127529,776040,36920512000,30482,32,331362,55274,30,1160688000,33.7775741,-115.4706931,POINT (-115.4706931 33.7775741)
2009,Sacramento,6067,1440500,551256,28455744000,35954,16,214951,65390,18,1000482000,38.1923781,-121.6020643,POINT (-121.6020643 38.1923781)
2009,San Benito,6069,58151,21029,1181736000,34317,22,9614,65089,19,43075000,36.50024907,-121.0915105,POINT (-121.0915105 36.50024907)
2009,San Bernardino,6071,2064645,699430,31736854000,30440,33,281899,55540,29,925992000,34.52258599,-115.5372574,POINT (-115.5372574 34.52258599)
2009,San Diego,6073,3208703,1257136,74987808000,35419,19,505649,67370,16,3175386000,32.78964014,-117.1936577,POINT (-117.1936577 32.78964014)
2009,San Francisco,6075,851674,397231,33908677000,42484,6,112992,74348,8,1954733000,37.7577,-122.4376,POINT (-122.4376 37.7577)
2009,San Joaquin,6077,691718,241221,12328055000,31937,28,103832,57175,26,457791000,37.933703,-121.3444014,POINT (-121.3444014 37.933703)
2009,San Luis Obispo,6079,272152,108797,5752627000,34921,20,47795,64190,20,226418000,35.27435015,-120.6124974,POINT (-120.6124974 35.27435015)
2009,San Mateo,6081,750790,319319,34371432000,47754,2,131974,95176,2,2077548000,37.43944139,-122.3344603,POINT (-122.3344603 37.43944139)
2009,Santa Barbara,6083,432567,164537,10112433000,33576,24,66542,61178,23,462128000,34.42119106,-119.6988197,POINT (-119.6988197 34.42119106)
2009,Santa Clara,6085,1872270,776675,66018321000,45814,3,331709,94209,3,3411051000,37.23423826,-121.7317226,POINT (-121.7317226 37.23423826)
2009,Santa Cruz,4023,270477,113238,6588666000,32932,26,43542,67759,14,275068000,37.02159755,-121.9471295,POINT (-121.9471295 37.02159755)
2009,Shasta,6089,183850,68768,2982430000,30108,35,33043,50695,42,89769000,40.53502155,-122.5021643,POINT (-122.5021643 40.53502155)
2009,Sierra,6091,3307,1101,47666000,33408,25,586,51131,41,1361000,39.56316056,-120.7739513,POINT (-120.7739513 39.56316056)
2009,Siskiyou,6093,45986,16914,637080000,27106,52,8235,44038,50,17860000,41.40245364,-123.1750119,POINT (-123.1750119 41.40245364)
2009,Solano,6095,426621,161781,9172034000,40214,9,68032,73059,9,317723000,38.17681839,-122.0352986,POINT (-122.0352986 38.17681839)
2009,Sonoma,6097,490310,206445,11705282000,36481,13,84417,67713,15,468926000,38.49367199,-122.9302632,POINT (-122.9302632 38.49367199)
2009,Stanislaus,6099,527074,180355,8296662000,30711,31,80008,53294,34,267258000,37.50148783,-121.2164803,POINT (-121.2164803 37.50148783)
2009,Sutter,6101,97263,34026,1537754000,29675,39,16338,49497,44,49093000,39.01131111,-121.7233341,POINT (-121.7233341 39.01131111)
2009,Tehama,6103,62883,18785,739521000,26661,53,8926,41819,55,23037000,40.25506437,-122.2937715,POINT (-122.2937715 40.25506437)
2009,Trinity,6105,13897,4454,148083000,25322,56,2072,40738,57,4095000,40.84092907,-122.972844,POINT (-122.972844 40.84092907)
2009,Tulare,6107,444953,141517,5217309000,25302,57,59047,43489,52,159889000,36.28254312,-118.2652098,POINT (-118.2652098 36.28254312)
2009,Tuolumne,6109,55803,21284,953951000,30909,30,10077,52079,38,28959000,37.96385957,-119.8920735,POINT (-119.8920735 37.96385957)
2009,Ventura,6111,840590,340992,21520274000,35961,15,145464,72226,10,911549000,34.27709072,-119.2178496,POINT (-119.2178496 34.27709072)
2009,Yolo,6113,202320,74721,4417464000,36299,14,31540,70269,12,179061000,38.68382688,-121.9127421,POINT (-121.9127421 38.68382688)
2009,Yuba,6115,73003,23109,942809000,29332,41,10752,48169,45,23444000,39.27129476,-121.3793557,POINT (-121.3793557 39.27129476)
2010,Alameda,6001,1513493,658190,47585985000,41936,8,259015,85691,5,2242154000,37.72022591,-122.1643521,POINT (-122.1643521 37.72022591)
2010,Alpine,6003,1147,300,16369000,37999,11,149,63666,20,579000,38.58842891,-119.7124417,POINT (-119.7124417 38.58842891)
2010,Amador,6005,37907,14449,735684000,35819,15,7353,57151,26,24320000,38.47216216,-120.5741948,POINT (-120.5741948 38.47216216)
2010,Butte,6007,220024,78949,3583586000,28709,44,33712,52849,37,123489000,39.59127291,-121.6728818,POINT (-121.6728818 39.59127291)
2010,Calaveras,6009,45258,17662,859268000,34171,22,9257,55370,29,28899000,38.25462698,-120.4657376,POINT (-120.4657376 38.25462698)
2010,Colusa,6011,21452,8775,408701000,28051,46,4083,42913,53,16224000,39.16798125,-122.2990667,POINT (-122.2990667 39.16798125)
2010,Contra Costa,6013,1052192,431121,35126855000,44492,4,183511,86997,4,1783890000,37.98817952,-121.9371402,POINT (-121.9371402 37.98817952)
2010,Del Norte,6015,28577,8076,338089000,30033,35,3684,52879,36,10202000,41.70557047,-123.8920045,POINT (-123.8920045 41.70557047)
2010,El Dorado,6017,181183,67923,4870946000,43180,5,35646,77471,6,205474000,38.76394197,-120.6060593,POINT (-120.6060593 38.76394197)
2010,Fresno,6019,933075,320203,14464550000,26950,52,125271,51160,42,489229000,36.81276025,-119.6826941,POINT (-119.6826941 36.81276025)
2010,Glenn,6021,28188,10536,421369000,27662,48,4980,43992,50,13673000,39.59028676,-122.0780968,POINT (-122.0780968 39.59028676)
2010,Humboldt,6023,134575,48256,1851288000,28857,43,19013,54139,33,66995000,40.86148517,-123.8585124,POINT (-123.8585124 40.86148517)
2010,Imperial,6025,175594,59068,2217911000,23018,58,25952,36809,58,61630000,33.07729374,-114.7515356,POINT (-114.7515356 33.07729374)
2010,Inyo,6027,18627,8024,384075000,33060,26,3473,62865,22,12905000,36.63350255,-118.2559592,POINT (-118.2559592 36.63350255)
2010,Kern,6029,841744,269801,12777219000,29232,40,113298,54887,32,445670000,35.37676773,-118.8073572,POINT (-118.8073572 35.37676773)
2010,Kings,6031,153020,42831,1717426000,28121,45,18248,47746,45,51192000,36.01947119,-120.0181641,POINT (-120.0181641 36.01947119)
2010,Lake,6033,64466,21157,827977000,27621,49,9327,44812,49,23441000,39.06500481,-122.6570192,POINT (-122.6570192 39.06500481)
2010,Lassen,6035,34730,9487,461818000,39966,9,4701,62914,21,13697000,40.43255922,-120.6495591,POINT (-120.6495591 40.43255922)
2010,Los Angeles,6037,9827070,3944376,2.40424E+11,29779,38,1307725,57010,27,11431847000,34.0594833,-118.242048,POINT (-118.242048 34.0594833)
2010,Madera,6039,151160,49469,1909205000,25692,56,22092,43980,51,57239000,37.09637123,-119.8904305,POINT (-119.8904305 37.09637123)
2010,Marin,6041,252767,117447,14463708000,49675,1,48176,114060,1,953350000,38.03952573,-122.7299513,POINT (-122.7299513 38.03952573)
2010,Mariposa,6043,18119,6616,284461000,30320,33,3100,49633,43,8180000,37.72289349,-119.9767358,POINT (-119.9767358 37.72289349)
2010,Mendocino,6045,87939,33803,1348991000,27542,50,14118,46249,47,43933000,39.31034149,-123.6517776,POINT (-123.6517776 39.31034149)
2010,Merced,6047,256386,82344,2953047000,25810,55,35614,42637,56,85002000,37.1324242,-120.7167521,POINT (-120.7167521 37.1324242)
2010,Modoc,6049,9676,2973,106657000,26786,53,1419,42706,55,3062000,41.71368177,-120.943072,POINT (-120.943072 41.71368177)
2010,Mono,6051,14114,5239,239167000,29828,37,1999,59099,25,8123000,38.34709997,-119.3327269,POINT (-119.3327269 38.34709997)
2010,Monterey,6053,415825,160395,8348464000,28945,42,60800,53810,34,336506000,36.32470669,-121.2968358,POINT (-121.2968358 36.32470669)
2010,Napa,6055,136681,59287,3940184000,37964,12,25646,68564,14,187557000,38.45938161,-122.3328556,POINT (-122.3328556 38.45938161)
2010,Nevada,5099,98484,39914,2117316000,34086,23,18757,59886,24,80161000,39.29548859,-120.9008733,POINT (-120.9008733 39.29548859)
2010,Orange,6059,3017089,1283628,90255339000,35814,16,524857,72174,11,4558270000,33.66073433,-117.9361373,POINT (-117.9361373 33.66073433)
2010,Placer,6061,350609,157146,10494401000,43073,6,77233,77437,7,445611000,39.0316205,-120.8830665,POINT (-120.8830665 39.0316205)
2010,Plumas,6063,19993,7388,329896000,32208,28,3681,52075,38,10043000,40.00510655,-121.0077457,POINT (-121.0077457 40.00510655)
2010,Riverside,6065,2191800,791883,37331659000,30055,34,333524,55039,31,1164771000,33.7775741,-115.4706931,POINT (-115.4706931 33.7775741)
2010,Sacramento,6067,1420447,555409,28790184000,35426,19,214948,64981,19,1044328000,38.1923781,-121.6020643,POINT (-121.6020643 38.1923781)
2010,San Benito,6069,55350,21481,1142344000,33613,24,9478,65256,17,42940000,36.50024907,-121.0915105,POINT (-121.0915105 36.50024907)
2010,San Bernardino,6071,2038771,707534,31913155000,29938,36,281755,55200,30,944303000,34.52258599,-115.5372574,POINT (-115.5372574 34.52258599)
2010,San Diego,6073,3104581,1271761,78659772000,35544,18,510257,68155,16,3474631000,32.78964014,-117.1936577,POINT (-117.1936577 32.78964014)
2010,San Francisco,6075,807177,402721,38649766000,42821,7,114414,76526,8,2358105000,37.7577,-122.4376,POINT (-122.4376 37.7577)
2010,San Joaquin,6077,686761,246554,11250775000,31131,29,104489,56322,28,382315000,37.933703,-121.3444014,POINT (-121.3444014 37.933703)
2010,San Luis Obispo,6079,269753,109790,6012434000,35155,20,48280,64992,18,257036000,35.27435015,-120.6124974,POINT (-120.6124974 35.27435015)
2010,San Mateo,6081,719582,322311,37754066000,48189,2,133291,97459,2,2382519000,37.43944139,-122.3344603,POINT (-122.3344603 37.43944139)
2010,Santa Barbara,6083,424291,167250,10679351000,33189,25,66883,62083,23,507878000,34.42119106,-119.6988197,POINT (-119.6988197 34.42119106)
2010,Santa Clara,6085,1787553,788025,77997838000,46365,3,335392,97190,3,4475900000,37.23423826,-121.7317226,POINT (-121.7317226 37.23423826)
2010,Santa Cruz,4023,263174,114054,6981438000,32871,27,43624,68596,13,311506000,37.02159755,-121.9471295,POINT (-121.9471295 37.02159755)
2010,Shasta,6089,177480,68206,3088408000,30363,32,32584,51335,41,93161000,40.53502155,-122.5021643,POINT (-122.5021643 40.53502155)
2010,Sierra,6091,3231,1077,51559000,34899,21,573,51517,40,1612000,39.56316056,-120.7739513,POINT (-120.7739513 39.56316056)
2010,Siskiyou,6093,44951,16622,684011000,27718,47,8058,45193,48,21362000,41.40245364,-123.1750119,POINT (-123.1750119 41.40245364)
2010,Solano,6095,413220,164176,9184603000,39358,10,67856,72208,10,319923000,38.17681839,-122.0352986,POINT (-122.0352986 38.17681839)
2010,Sonoma,6097,484258,208204,12129187000,36405,13,84650,68189,15,515741000,38.49367199,-122.9302632,POINT (-122.9302632 38.49367199)
2010,Stanislaus,6099,515311,181046,8317203000,30519,31,79658,52907,35,272980000,37.50148783,-121.2164803,POINT (-121.2164803 37.50148783)
2010,Sutter,6101,94800,34157,1548307000,29373,39,16286,48651,44,50104000,39.01131111,-121.7233341,POINT (-121.7233341 39.01131111)
2010,Tehama,6103,63635,18676,739485000,26966,51,8797,42823,54,22501000,40.25506437,-122.2937715,POINT (-122.2937715 40.25506437)
2010,Trinity,6105,13883,4351,153206000,26448,54,2023,41800,57,4959000,40.84092907,-122.972844,POINT (-122.972844 40.84092907)
2010,Tulare,6107,443638,145424,5468432000,24835,57,59437,42986,52,171759000,36.28254312,-118.2652098,POINT (-118.2652098 36.28254312)
2010,Tuolumne,6109,54961,21086,967381000,30783,30,9897,52013,39,31295000,37.96385957,-119.8920735,POINT (-119.8920735 37.96385957)
2010,Ventura,6111,825378,345418,22064475000,35748,17,145513,73139,9,964358000,34.27709072,-119.2178496,POINT (-119.2178496 34.27709072)
2010,Yolo,6113,200995,74976,4511249000,36272,14,31640,70822,12,184675000,38.68382688,-121.9127421,POINT (-121.9127421 38.68382688)
2010,Yuba,6115,72336,22762,937474000,29190,41,10629,47617,46,23813000,39.27129476,-121.3793557,POINT (-121.3793557 39.27129476)
2011,Alameda,6001,1526220,673054,50659634000,42897,8,263108,88924,5,2298992000,37.72022591,-122.1643521,POINT (-122.1643521 37.72022591)
2011,Alpine,6003,1118,292,18135000,41111,9,139,66537,19,570000,38.58842891,-119.7124417,POINT (-119.7124417 38.58842891)
2011,Amador,6005,37288,14421,732004000,36408,17,7287,58540,27,21980000,38.47216216,-120.5741948,POINT (-120.5741948 38.47216216)
2011,Butte,6007,220521,78722,3693253000,29613,43,33573,54384,35,115815000,39.59127291,-121.6728818,POINT (-121.6728818 39.59127291)
2011,Calaveras,6009,45143,17422,884888000,35457,21,9054,56533,31,27948000,38.25462698,-120.4657376,POINT (-120.4657376 38.25462698)
2011,Colusa,6011,21502,8891,423152000,28667,47,4005,44364,54,15612000,39.16798125,-122.2990667,POINT (-122.2990667 39.16798125)
2011,Contra Costa,6013,1061375,437581,36306655000,45446,4,185145,89924,4,1727560000,37.98817952,-121.9371402,POINT (-121.9371402 37.98817952)
2011,Del Norte,6015,28498,7957,339008000,31166,33,3593,52831,41,9243000,41.70557047,-123.8920045,POINT (-123.8920045 41.70557047)
2011,El Dorado,6017,180663,68358,4991095000,44224,7,35507,79457,8,195807000,38.76394197,-120.6060593,POINT (-120.6060593 38.76394197)
2011,Fresno,6019,939278,324514,15179066000,27366,53,124710,52712,42,473963000,36.81276025,-119.6826941,POINT (-119.6826941 36.81276025)
2011,Glenn,6021,28255,10483,437985000,28179,49,4865,45719,49,13363000,39.59028676,-122.0780968,POINT (-122.0780968 39.59028676)
2011,Humboldt,6023,135218,47814,2130722000,29727,42,18819,55552,33,61968000,40.86148517,-123.8585124,POINT (-123.8585124 40.86148517)
2011,Imperial,6025,177229,60083,2356371000,23345,58,25863,37700,58,59691000,33.07729374,-114.7515356,POINT (-114.7515356 33.07729374)
2011,Inyo,6027,18687,7967,386699000,34252,24,3452,65289,21,11724000,36.63350255,-118.2559592,POINT (-118.2559592 36.63350255)
2011,Kern,6029,848839,278111,13833654000,29860,40,114432,57047,29,454907000,35.37676773,-118.8073572,POINT (-118.8073572 35.37676773)
2011,Kings,6031,151655,43331,1830861000,28602,48,18165,49064,45,50974000,36.01947119,-120.0181641,POINT (-120.0181641 36.01947119)
2011,Lake,6033,64419,21082,844441000,27915,51,9189,45585,50,21956000,39.06500481,-122.6570192,POINT (-122.6570192 39.06500481)
2011,Lassen,6035,34668,9373,465671000,40518,10,4558,64500,22,12002000,40.43255922,-120.6495591,POINT (-120.6495591 40.43255922)
2011,Los Angeles,6037,9860836,4014635,2.47543E+11,30255,38,1310124,58859,26,11000935000,34.0594833,-118.242048,POINT (-118.242048 34.0594833)
2011,Madera,6039,152008,50351,1978926000,25939,56,21852,45112,51,53959000,37.09637123,-119.8904305,POINT (-119.8904305 37.09637123)
2011,Marin,6041,254359,118316,15460665000,52032,1,48517,120170,1,976939000,38.03952573,-122.7299513,POINT (-122.7299513 38.03952573)
