STATEFP,COUNTYFP,COUNTYNS,NAME,NAMELSAD,CSAFP,CBSAFP,ALAND,AWATER,INTPTLAT,INTPTLON,fullarea,YEAR_,total_burn_pyr,perc_burn
6,15,1682074,Del Norte,Del Norte County,,18860.0,2606118035,578742633,41.7499033,-123.9809983,3180204097.37776,2001.0,408676.699623688,0.0128506437671929
6,15,1682074,Del Norte,Del Norte County,,18860.0,2606118035,578742633,41.7499033,-123.9809983,3180204097.37776,2002.0,120820942.498855,3.79915687167619
6,15,1682074,Del Norte,Del Norte County,,18860.0,2606118035,578742633,41.7499033,-123.9809983,3180204097.37776,2006.0,1705570.36379005,0.0536308460578481
6,15,1682074,Del Norte,Del Norte County,,18860.0,2606118035,578742633,41.7499033,-123.9809983,3180204097.37776,2007.0,487017.415776393,0.0153140301962997
6,15,1682074,Del Norte,Del Norte County,,18860.0,2606118035,578742633,41.7499033,-123.9809983,3180204097.37776,2008.0,173893232.607836,5.46798970390674
6,15,1682074,Del Norte,Del Norte County,,18860.0,2606118035,578742633,41.7499033,-123.9809983,3180204097.37776,2009.0,1310634.4617793,0.0412122751134113
6,15,1682074,Del Norte,Del Norte County,,18860.0,2606118035,578742633,41.7499033,-123.9809983,3180204097.37776,2011.0,83462.8972989358,0.0026244509705447
6,15,1682074,Del Norte,Del Norte County,,18860.0,2606118035,578742633,41.7499033,-123.9809983,3180204097.37776,2013.0,40795.2989356754,0.001282788704326
6,15,1682074,Del Norte,Del Norte County,,18860.0,2606118035,578742633,41.7499033,-123.9809983,3180204097.37776,2014.0,2021.28032089174,6.35581949774351e-05
6,15,1682074,Del Norte,Del Norte County,,18860.0,2606118035,578742633,41.7499033,-123.9809983,3180204097.37776,2015.0,145829346.600108,4.58553420267434
6,15,1682074,Del Norte,Del Norte County,,18860.0,2606118035,578742633,41.7499033,-123.9809983,3180204097.37776,2017.0,88143092.0018873,2.77161745922426
6,15,1682074,Del Norte,Del Norte County,,18860.0,2606118035,578742633,41.7499033,-123.9809983,3180204097.37776,2018.0,18831279.7358201,0.592140603533825
6,15,1682074,Del Norte,Del Norte County,,18860.0,2606118035,578742633,41.7499033,-123.9809983,3180204097.37776,2020.0,124674072.623289,3.92031670942407
6,15,1682074,Del Norte,Del Norte County,,18860.0,2606118035,578742633,41.7499033,-123.9809983,3180204097.37776,2022.0,63405.087747877,0.0019937427223667
6,49,277289,Modoc,Modoc County,,,10225877726,660503268,41.5929185,-120.7183704,10870857215.5028,2000.0,145267.890572463,0.0013363057548515
6,49,277289,Modoc,Modoc County,,,10225877726,660503268,41.5929185,-120.7183704,10870857215.5028,2001.0,114250353.572905,1.05097832956516
6,49,277289,Modoc,Modoc County,,,10225877726,660503268,41.5929185,-120.7183704,10870857215.5028,2002.0,2536548.26177863,0.0233334705027796
6,49,277289,Modoc,Modoc County,,,10225877726,660503268,41.5929185,-120.7183704,10870857215.5028,2003.0,46599896.5115958,0.428668094776743
6,49,277289,Modoc,Modoc County,,,10225877726,660503268,41.5929185,-120.7183704,10870857215.5028,2004.0,1843790.20922225,0.0169608538928544
6,49,277289,Modoc,Modoc County,,,10225877726,660503268,41.5929185,-120.7183704,10870857215.5028,2005.0,1338379.64971625,0.0123116293700152
6,49,277289,Modoc,Modoc County,,,10225877726,660503268,41.5929185,-120.7183704,10870857215.5028,2006.0,34979396.4607574,0.32177220036405
6,49,277289,Modoc,Modoc County,,,10225877726,660503268,41.5929185,-120.7183704,10870857215.5028,2007.0,29973775.5949247,0.27572596163051
6,49,277289,Modoc,Modoc County,,,10225877726,660503268,41.5929185,-120.7183704,10870857215.5028,2008.0,116453.613345224,0.0010712459103882
6,49,277289,Modoc,Modoc County,,,10225877726,660503268,41.5929185,-120.7183704,10870857215.5028,2009.0,495484.915966254,0.0045579194551433
6,49,277289,Modoc,Modoc County,,,10225877726,660503268,41.5929185,-120.7183704,10870857215.5028,2010.0,2328157.60483701,0.0214165043168523
6,49,277289,Modoc,Modoc County,,,10225877726,660503268,41.5929185,-120.7183704,10870857215.5028,2011.0,25204508.3785763,0.231853918039072
6,49,277289,Modoc,Modoc County,,,10225877726,660503268,41.5929185,-120.7183704,10870857215.5028,2012.0,184939998.0381,1.70124576536945
6,49,277289,Modoc,Modoc County,,,10225877726,660503268,41.5929185,-120.7183704,10870857215.5028,2013.0,918580.198092889,0.0084499334310353
6,49,277289,Modoc,Modoc County,,,10225877726,660503268,41.5929185,-120.7183704,10870857215.5028,2014.0,64881049.6151371,0.596834714401466
6,49,277289,Modoc,Modoc County,,,10225877726,660503268,41.5929185,-120.7183704,10870857215.5028,2015.0,20248430.8182633,0.186263423544808
6,49,277289,Modoc,Modoc County,,,10225877726,660503268,41.5929185,-120.7183704,10870857215.5028,2016.0,12226322.1890365,0.112468795667749
6,49,277289,Modoc,Modoc County,,,10225877726,660503268,41.5929185,-120.7183704,10870857215.5028,2017.0,377150354.700546,3.46937088054747
6,49,277289,Modoc,Modoc County,,,10225877726,660503268,41.5929185,-120.7183704,10870857215.5028,2018.0,170374245.781124,1.56725677104981
6,49,277289,Modoc,Modoc County,,,10225877726,660503268,41.5929185,-120.7183704,10870857215.5028,2019.0,81761083.4688439,0.752112568935645
6,49,277289,Modoc,Modoc County,,,10225877726,660503268,41.5929185,-120.7183704,10870857215.5028,2020.0,192208575.667791,1.76810873197456
6,49,277289,Modoc,Modoc County,,,10225877726,660503268,41.5929185,-120.7183704,10870857215.5028,2021.0,6307311.4249659,0.0580203685866753
6,49,277289,Modoc,Modoc County,,,10225877726,660503268,41.5929185,-120.7183704,10870857215.5028,2022.0,24607442.6161608,0.226361565866843
6,19,277274,Fresno,Fresno County,260.0,23420.0,15432139297,136609893,36.7610058,-119.6550193,15563774324.7402,2000.0,5764645.49448564,0.0370388658573784
6,19,277274,Fresno,Fresno County,260.0,23420.0,15432139297,136609893,36.7610058,-119.6550193,15563774324.7402,2001.0,27376794.8031794,0.175900743816757
6,19,277274,Fresno,Fresno County,260.0,23420.0,15432139297,136609893,36.7610058,-119.6550193,15563774324.7402,2002.0,11128185.655547,0.071500559076198
6,19,277274,Fresno,Fresno County,260.0,23420.0,15432139297,136609893,36.7610058,-119.6550193,15563774324.7402,2003.0,3532023.15982352,0.0226938728750969
6,19,277274,Fresno,Fresno County,260.0,23420.0,15432139297,136609893,36.7610058,-119.6550193,15563774324.7402,2004.0,5147064.49876746,0.0330707988394927
6,19,277274,Fresno,Fresno County,260.0,23420.0,15432139297,136609893,36.7610058,-119.6550193,15563774324.7402,2005.0,67750247.397884,0.435307310323743
6,19,277274,Fresno,Fresno County,260.0,23420.0,15432139297,136609893,36.7610058,-119.6550193,15563774324.7402,2006.0,58698547.5681809,0.377148539572908
6,19,277274,Fresno,Fresno County,260.0,23420.0,15432139297,136609893,36.7610058,-119.6550193,15563774324.7402,2007.0,17323192.6749694,0.11130457377188
6,19,277274,Fresno,Fresno County,260.0,23420.0,15432139297,136609893,36.7610058,-119.6550193,15563774324.7402,2008.0,53850689.5725314,0.34600019538275
6,19,277274,Fresno,Fresno County,260.0,23420.0,15432139297,136609893,36.7610058,-119.6550193,15563774324.7402,2009.0,790538.14326377,0.0050793472506673
6,19,277274,Fresno,Fresno County,260.0,23420.0,15432139297,136609893,36.7610058,-119.6550193,15563774324.7402,2010.0,37454387.7871976,0.240651059349145
6,19,277274,Fresno,Fresno County,260.0,23420.0,15432139297,136609893,36.7610058,-119.6550193,15563774324.7402,2011.0,3691257.5735904,0.0237169821186803
6,19,277274,Fresno,Fresno County,260.0,23420.0,15432139297,136609893,36.7610058,-119.6550193,15563774324.7402,2012.0,5923649.01466032,0.0380604915688354
6,19,277274,Fresno,Fresno County,260.0,23420.0,15432139297,136609893,36.7610058,-119.6550193,15563774324.7402,2013.0,96864387.587063,0.622370805217132
6,19,277274,Fresno,Fresno County,260.0,23420.0,15432139297,136609893,36.7610058,-119.6550193,15563774324.7402,2014.0,798528.676425002,0.0051306878380757
6,19,277274,Fresno,Fresno County,260.0,23420.0,15432139297,136609893,36.7610058,-119.6550193,15563774324.7402,2015.0,610106203.356617,3.92004015624148
6,19,277274,Fresno,Fresno County,260.0,23420.0,15432139297,136609893,36.7610058,-119.6550193,15563774324.7402,2016.0,66326402.367863,0.426158854426656
6,19,277274,Fresno,Fresno County,260.0,23420.0,15432139297,136609893,36.7610058,-119.6550193,15563774324.7402,2017.0,199713362.717881,1.28319364281976
6,19,277274,Fresno,Fresno County,260.0,23420.0,15432139297,136609893,36.7610058,-119.6550193,15563774324.7402,2018.0,5983280.39894862,0.038443633749158
6,19,277274,Fresno,Fresno County,260.0,23420.0,15432139297,136609893,36.7610058,-119.6550193,15563774324.7402,2019.0,3302557.82940313,0.0212195175829129
6,19,277274,Fresno,Fresno County,260.0,23420.0,15432139297,136609893,36.7610058,-119.6550193,15563774324.7402,2020.0,904089276.267873,5.80893334357033
6,19,277274,Fresno,Fresno County,260.0,23420.0,15432139297,136609893,36.7610058,-119.6550193,15563774324.7402,2021.0,2853602.12515298,0.0183348978571148
6,19,277274,Fresno,Fresno County,260.0,23420.0,15432139297,136609893,36.7610058,-119.6550193,15563774324.7402,2022.0,2066656.09358147,0.0132786305587604
6,39,277284,Madera,Madera County,260.0,31460.0,5534591552,42271836,37.2098213,-119.7498023,5574503759.26366,2000.0,1743103.49577911,0.0312692137462897
6,39,277284,Madera,Madera County,260.0,31460.0,5534591552,42271836,37.2098213,-119.7498023,5574503759.26366,2001.0,22027720.8788163,0.395151242695116
6,39,277284,Madera,Madera County,260.0,31460.0,5534591552,42271836,37.2098213,-119.7498023,5574503759.26366,2002.0,1881326.72679305,0.0337487749230894
6,39,277284,Madera,Madera County,260.0,31460.0,5534591552,42271836,37.2098213,-119.7498023,5574503759.26366,2003.0,7666822.40905684,0.137533720312166
6,39,277284,Madera,Madera County,260.0,31460.0,5534591552,42271836,37.2098213,-119.7498023,5574503759.26366,2004.0,4482764.18601042,0.0804154841327536
6,39,277284,Madera,Madera County,260.0,31460.0,5534591552,42271836,37.2098213,-119.7498023,5574503759.26366,2005.0,10787807.478012,0.193520498754439
6,39,277284,Madera,Madera County,260.0,31460.0,5534591552,42271836,37.2098213,-119.7498023,5574503759.26366,2006.0,2385380.74553693,0.0427909074699776
6,39,277284,Madera,Madera County,260.0,31460.0,5534591552,42271836,37.2098213,-119.7498023,5574503759.26366,2007.0,1728888.92105762,0.0310142210987762
6,39,277284,Madera,Madera County,260.0,31460.0,5534591552,42271836,37.2098213,-119.7498023,5574503759.26366,2008.0,14365128.5810714,0.257693405573538
6,39,277284,Madera,Madera County,260.0,31460.0,5534591552,42271836,37.2098213,-119.7498023,5574503759.26366,2010.0,1904973.98327754,0.0341729787178253
6,39,277284,Madera,Madera County,260.0,31460.0,5534591552,42271836,37.2098213,-119.7498023,5574503759.26366,2011.0,120488.76032267,0.0021614257613952
6,39,277284,Madera,Madera County,260.0,31460.0,5534591552,42271836,37.2098213,-119.7498023,5574503759.26366,2012.0,144298.115054131,0.002588537406838
6,39,277284,Madera,Madera County,260.0,31460.0,5534591552,42271836,37.2098213,-119.7498023,5574503759.26366,2013.0,2865392.20743155,0.0514017450014248
6,39,277284,Madera,Madera County,260.0,31460.0,5534591552,42271836,37.2098213,-119.7498023,5574503759.26366,2014.0,59598019.9567886,1.06911794359721
6,39,277284,Madera,Madera County,260.0,31460.0,5534591552,42271836,37.2098213,-119.7498023,5574503759.26366,2015.0,29350968.9193346,0.52652164545695
6,39,277284,Madera,Madera County,260.0,31460.0,5534591552,42271836,37.2098213,-119.7498023,5574503759.26366,2016.0,1191688.45939244,0.0213774805947903
6,39,277284,Madera,Madera County,260.0,31460.0,5534591552,42271836,37.2098213,-119.7498023,5574503759.26366,2017.0,70433076.087584,1.26348602726366
6,39,277284,Madera,Madera County,260.0,31460.0,5534591552,42271836,37.2098213,-119.7498023,5574503759.26366,2018.0,57840141.8262795,1.03758369038968
6,39,277284,Madera,Madera County,260.0,31460.0,5534591552,42271836,37.2098213,-119.7498023,5574503759.26366,2019.0,458763.15702293,0.008229668089479
6,39,277284,Madera,Madera County,260.0,31460.0,5534591552,42271836,37.2098213,-119.7498023,5574503759.26366,2020.0,762935827.164808,13.6861658025967
6,39,277284,Madera,Madera County,260.0,31460.0,5534591552,42271836,37.2098213,-119.7498023,5574503759.26366,2021.0,34469116.1986957,0.618335150306702
6,39,277284,Madera,Madera County,260.0,31460.0,5534591552,42271836,37.2098213,-119.7498023,5574503759.26366,2022.0,15731104.6511588,0.282197399634309
6,85,277307,Santa Clara,Santa Clara County,488.0,41940.0,3343892720,33595850,37.2216142,-121.6895401,3376048236.59579,2000.0,1998806.91877971,0.0592055201437285
6,85,277307,Santa Clara,Santa Clara County,488.0,41940.0,3343892720,33595850,37.2216142,-121.6895401,3376048236.59579,2002.0,12604704.1554486,0.373356755357217
6,85,277307,Santa Clara,Santa Clara County,488.0,41940.0,3343892720,33595850,37.2216142,-121.6895401,3376048236.59579,2003.0,32627835.5079356,0.96645051318448
6,85,277307,Santa Clara,Santa Clara County,488.0,41940.0,3343892720,33595850,37.2216142,-121.6895401,3376048236.59579,2004.0,7749197.9238984,0.229534573585128
6,85,277307,Santa Clara,Santa Clara County,488.0,41940.0,3343892720,33595850,37.2216142,-121.6895401,3376048236.59579,2006.0,8039689.29616554,0.238139052902641
6,85,277307,Santa Clara,Santa Clara County,488.0,41940.0,3343892720,33595850,37.2216142,-121.6895401,3376048236.59579,2007.0,96218043.1761465,2.85001979927772
6,85,277307,Santa Clara,Santa Clara County,488.0,41940.0,3343892720,33595850,37.2216142,-121.6895401,3376048236.59579,2008.0,6675962.58942314,0.197744881635778
6,85,277307,Santa Clara,Santa Clara County,488.0,41940.0,3343892720,33595850,37.2216142,-121.6895401,3376048236.59579,2009.0,6834971.04613663,0.202454780475193
6,85,277307,Santa Clara,Santa Clara County,488.0,41940.0,3343892720,33595850,37.2216142,-121.6895401,3376048236.59579,2011.0,56302.6450000189,0.0016677085472212
6,85,277307,Santa Clara,Santa Clara County,488.0,41940.0,3343892720,33595850,37.2216142,-121.6895401,3376048236.59579,2015.0,880769.079441491,0.0260887587414807
6,85,277307,Santa Clara,Santa Clara County,488.0,41940.0,3343892720,33595850,37.2216142,-121.6895401,3376048236.59579,2016.0,18924997.8833154,0.560566572425465
6,85,277307,Santa Clara,Santa Clara County,488.0,41940.0,3343892720,33595850,37.2216142,-121.6895401,3376048236.59579,2017.0,1269830.75638347,0.0376129328550085
6,85,277307,Santa Clara,Santa Clara County,488.0,41940.0,3343892720,33595850,37.2216142,-121.6895401,3376048236.59579,2018.0,1786879.29642825,0.0529281328702231
6,85,277307,Santa Clara,Santa Clara County,488.0,41940.0,3343892720,33595850,37.2216142,-121.6895401,3376048236.59579,2019.0,840361.832704405,0.024891878723622
6,85,277307,Santa Clara,Santa Clara County,488.0,41940.0,3343892720,33595850,37.2216142,-121.6895401,3376048236.59579,2020.0,692008031.039758,20.497575346777
6,85,277307,Santa Clara,Santa Clara County,488.0,41940.0,3343892720,33595850,37.2216142,-121.6895401,3376048236.59579,2021.0,595162.701884469,0.0176289750671511
6,85,277307,Santa Clara,Santa Clara County,488.0,41940.0,3343892720,33595850,37.2216142,-121.6895401,3376048236.59579,2022.0,105532.576033849,0.0031259202664788
6,103,1692767,Tehama,Tehama County,454.0,39780.0,7638229340,33767224,40.1261573,-122.2322737,7663657134.82908,2000.0,35844471.8562415,0.467720191882526
6,103,1692767,Tehama,Tehama County,454.0,39780.0,7638229340,33767224,40.1261573,-122.2322737,7663657134.82908,2001.0,7083182.7708774,0.0924256219486438
6,103,1692767,Tehama,Tehama County,454.0,39780.0,7638229340,33767224,40.1261573,-122.2322737,7663657134.82908,2002.0,1712650.99651601,0.0223476985776479
6,103,1692767,Tehama,Tehama County,454.0,39780.0,7638229340,33767224,40.1261573,-122.2322737,7663657134.82908,2003.0,2454181.82679161,0.0320236381092529
6,103,1692767,Tehama,Tehama County,454.0,39780.0,7638229340,33767224,40.1261573,-122.2322737,7663657134.82908,2004.0,2072336.86643862,0.0270410957846803
6,103,1692767,Tehama,Tehama County,454.0,39780.0,7638229340,33767224,40.1261573,-122.2322737,7663657134.82908,2005.0,15624835.9538879,0.203882241585125
6,103,1692767,Tehama,Tehama County,454.0,39780.0,7638229340,33767224,40.1261573,-122.2322737,7663657134.82908,2006.0,7296119.2402845,0.0952041448608885
6,103,1692767,Tehama,Tehama County,454.0,39780.0,7638229340,33767224,40.1261573,-122.2322737,7663657134.82908,2007.0,7647834.91445089,0.0997935421679254
6,103,1692767,Tehama,Tehama County,454.0,39780.0,7638229340,33767224,40.1261573,-122.2322737,7663657134.82908,2008.0,380556203.841615,4.96572585576797
6,103,1692767,Tehama,Tehama County,454.0,39780.0,7638229340,33767224,40.1261573,-122.2322737,7663657134.82908,2010.0,677625.666649646,0.0088420665842425
6,103,1692767,Tehama,Tehama County,454.0,39780.0,7638229340,33767224,40.1261573,-122.2322737,7663657134.82908,2012.0,74041527.4184183,0.966138308587961
6,103,1692767,Tehama,Tehama County,454.0,39780.0,7638229340,33767224,40.1261573,-122.2322737,7663657134.82908,2013.0,74593071.5862332,0.973335188068754
6,103,1692767,Tehama,Tehama County,454.0,39780.0,7638229340,33767224,40.1261573,-122.2322737,7663657134.82908,2014.0,3496562.69109795,0.0456252495327211
6,103,1692767,Tehama,Tehama County,454.0,39780.0,7638229340,33767224,40.1261573,-122.2322737,7663657134.82908,2015.0,1454115.91276522,0.0189741775653909
6,103,1692767,Tehama,Tehama County,454.0,39780.0,7638229340,33767224,40.1261573,-122.2322737,7663657134.82908,2016.0,4507930.7734824,0.0588221875557972
6,103,1692767,Tehama,Tehama County,454.0,39780.0,7638229340,33767224,40.1261573,-122.2322737,7663657134.82908,2017.0,1956555.38504737,0.0255303094935628
6,103,1692767,Tehama,Tehama County,454.0,39780.0,7638229340,33767224,40.1261573,-122.2322737,7663657134.82908,2018.0,45601687.9369524,0.59503820610275
6,103,1692767,Tehama,Tehama County,454.0,39780.0,7638229340,33767224,40.1261573,-122.2322737,7663657134.82908,2019.0,69917213.5287017,0.912321784477393
6,103,1692767,Tehama,Tehama County,454.0,39780.0,7638229340,33767224,40.1261573,-122.2322737,7663657134.82908,2020.0,904301465.573295,11.7998685179104
6,103,1692767,Tehama,Tehama County,454.0,39780.0,7638229340,33767224,40.1261573,-122.2322737,7663657134.82908,2021.0,466641446.573918,6.08901779351752
6,103,1692767,Tehama,Tehama County,454.0,39780.0,7638229340,33767224,40.1261573,-122.2322737,7663657134.82908,2022.0,4416302.8580581,0.05762657149662
6,77,277303,San Joaquin,San Joaquin County,488.0,44700.0,3606222503,89027654,37.9349815,-121.272244,3693087205.32755,2000.0,1386169.72608329,0.0375341726045255
6,77,277303,San Joaquin,San Joaquin County,488.0,44700.0,3606222503,89027654,37.9349815,-121.272244,3693087205.32755,2001.0,778641.691966599,0.0210837613269286
6,77,277303,San Joaquin,San Joaquin County,488.0,44700.0,3606222503,89027654,37.9349815,-121.272244,3693087205.32755,2002.0,5348177.65446148,0.144815904881594
6,77,277303,San Joaquin,San Joaquin County,488.0,44700.0,3606222503,89027654,37.9349815,-121.272244,3693087205.32755,2003.0,4816226.34793371,0.130411931269479
6,77,277303,San Joaquin,San Joaquin County,488.0,44700.0,3606222503,89027654,37.9349815,-121.272244,3693087205.32755,2004.0,3742591.34781284,0.101340454198154
6,77,277303,San Joaquin,San Joaquin County,488.0,44700.0,3606222503,89027654,37.9349815,-121.272244,3693087205.32755,2005.0,11903406.446158,0.322315877864635
6,77,277303,San Joaquin,San Joaquin County,488.0,44700.0,3606222503,89027654,37.9349815,-121.272244,3693087205.32755,2006.0,12721254.4277844,0.344461252077476
6,77,277303,San Joaquin,San Joaquin County,488.0,44700.0,3606222503,89027654,37.9349815,-121.272244,3693087205.32755,2007.0,419620.325173117,0.0113623183489354
6,77,277303,San Joaquin,San Joaquin County,488.0,44700.0,3606222503,89027654,37.9349815,-121.272244,3693087205.32755,2009.0,58176300.4281004,1.57527556739458
6,77,277303,San Joaquin,San Joaquin County,488.0,44700.0,3606222503,89027654,37.9349815,-121.272244,3693087205.32755,2011.0,1746248.44553353,0.0472842461725366
6,77,277303,San Joaquin,San Joaquin County,488.0,44700.0,3606222503,89027654,37.9349815,-121.272244,3693087205.32755,2012.0,186009.383656244,0.005036690804049
6,77,277303,San Joaquin,San Joaquin County,488.0,44700.0,3606222503,89027654,37.9349815,-121.272244,3693087205.32755,2013.0,1159948.92125711,0.0314086523487395
6,77,277303,San Joaquin,San Joaquin County,488.0,44700.0,3606222503,89027654,37.9349815,-121.272244,3693087205.32755,2015.0,737357.16678022,0.0199658747758928
6,77,277303,San Joaquin,San Joaquin County,488.0,44700.0,3606222503,89027654,37.9349815,-121.272244,3693087205.32755,2017.0,787345.909183683,0.0213194507849118
6,77,277303,San Joaquin,San Joaquin County,488.0,44700.0,3606222503,89027654,37.9349815,-121.272244,3693087205.32755,2018.0,1073265.51898541,0.0290614724027405
6,77,277303,San Joaquin,San Joaquin County,488.0,44700.0,3606222503,89027654,37.9349815,-121.272244,3693087205.32755,2019.0,2019704.81038349,0.0546887928199993
6,77,277303,San Joaquin,San Joaquin County,488.0,44700.0,3606222503,89027654,37.9349815,-121.272244,3693087205.32755,2020.0,98790758.4348829,2.67501829613907
6,77,277303,San Joaquin,San Joaquin County,488.0,44700.0,3606222503,89027654,37.9349815,-121.272244,3693087205.32755,2021.0,199899.214713692,0.0054127943262569
6,77,277303,San Joaquin,San Joaquin County,488.0,44700.0,3606222503,89027654,37.9349815,-121.272244,3693087205.32755,2022.0,712626.597026915,0.0192962298859041
6,1,1675839,Alameda,Alameda County,488.0,41860.0,1910017353,216902808,37.6471385,-121.912488,2125812131.74212,2000.0,305226.350902884,0.0143581056079847
6,1,1675839,Alameda,Alameda County,488.0,41860.0,1910017353,216902808,37.6471385,-121.912488,2125812131.74212,2001.0,475850.824380642,0.0223844250992527
6,1,1675839,Alameda,Alameda County,488.0,41860.0,1910017353,216902808,37.6471385,-121.912488,2125812131.74212,2002.0,1230661.44213105,0.0578913547323918
6,1,1675839,Alameda,Alameda County,488.0,41860.0,1910017353,216902808,37.6471385,-121.912488,2125812131.74212,2003.0,16423321.2174847,0.772566915592191
6,1,1675839,Alameda,Alameda County,488.0,41860.0,1910017353,216902808,37.6471385,-121.912488,2125812131.74212,2005.0,20402725.4980573,0.959761457440601
6,1,1675839,Alameda,Alameda County,488.0,41860.0,1910017353,216902808,37.6471385,-121.912488,2125812131.74212,2006.0,9687558.52988979,0.455710943842943
6,1,1675839,Alameda,Alameda County,488.0,41860.0,1910017353,216902808,37.6471385,-121.912488,2125812131.74212,2010.0,1855573.96363015,0.0872877680921643
6,1,1675839,Alameda,Alameda County,488.0,41860.0,1910017353,216902808,37.6471385,-121.912488,2125812131.74212,2011.0,4769941.86770535,0.224382098327586
6,1,1675839,Alameda,Alameda County,488.0,41860.0,1910017353,216902808,37.6471385,-121.912488,2125812131.74212,2015.0,11356175.0923805,0.534204077717539
6,1,1675839,Alameda,Alameda County,488.0,41860.0,1910017353,216902808,37.6471385,-121.912488,2125812131.74212,2018.0,2840767.30877371,0.133632096004913
6,1,1675839,Alameda,Alameda County,488.0,41860.0,1910017353,216902808,37.6471385,-121.912488,2125812131.74212,2019.0,2217.84512986754,0.0001043293100434
6,1,1675839,Alameda,Alameda County,488.0,41860.0,1910017353,216902808,37.6471385,-121.912488,2125812131.74212,2020.0,99097835.8129868,4.66164598147135
6,1,1675839,Alameda,Alameda County,488.0,41860.0,1910017353,216902808,37.6471385,-121.912488,2125812131.74212,2022.0,4431454.64000667,0.208459372953858
6,57,1682927,Nevada,Nevada County,472.0,46020.0,2480587301,41531993,39.2975082,-120.7713429,2519855896.03724,2001.0,22296817.9413459,0.884844961825402
6,57,1682927,Nevada,Nevada County,472.0,46020.0,2480587301,41531993,39.2975082,-120.7713429,2519855896.03724,2002.0,2393018.40040698,0.0949664782089433
6,57,1682927,Nevada,Nevada County,472.0,46020.0,2480587301,41531993,39.2975082,-120.7713429,2519855896.03724,2003.0,638604.249482005,0.0253428876820409
6,57,1682927,Nevada,Nevada County,472.0,46020.0,2480587301,41531993,39.2975082,-120.7713429,2519855896.03724,2004.0,350989.339804606,0.0139289449192938
6,57,1682927,Nevada,Nevada County,472.0,46020.0,2480587301,41531993,39.2975082,-120.7713429,2519855896.03724,2005.0,476180.851356256,0.0188971461465357
6,57,1682927,Nevada,Nevada County,472.0,46020.0,2480587301,41531993,39.2975082,-120.7713429,2519855896.03724,2006.0,337537.817486626,0.0133951238250347
6,57,1682927,Nevada,Nevada County,472.0,46020.0,2480587301,41531993,39.2975082,-120.7713429,2519855896.03724,2007.0,1386825.60581624,0.0550359093151788
6,57,1682927,Nevada,Nevada County,472.0,46020.0,2480587301,41531993,39.2975082,-120.7713429,2519855896.03724,2008.0,14541682.7197624,0.577083901608455
6,57,1682927,Nevada,Nevada County,472.0,46020.0,2480587301,41531993,39.2975082,-120.7713429,2519855896.03724,2009.0,3461636.51800948,0.137374384124636
6,57,1682927,Nevada,Nevada County,472.0,46020.0,2480587301,41531993,39.2975082,-120.7713429,2519855896.03724,2011.0,67083.7081737381,0.0026622041474369
6,57,1682927,Nevada,Nevada County,472.0,46020.0,2480587301,41531993,39.2975082,-120.7713429,2519855896.03724,2013.0,230913.151583271,0.0091637443215069
6,57,1682927,Nevada,Nevada County,472.0,46020.0,2480587301,41531993,39.2975082,-120.7713429,2519855896.03724,2014.0,1569840.43260745,0.0622988177647858
6,57,1682927,Nevada,Nevada County,472.0,46020.0,2480587301,41531993,39.2975082,-120.7713429,2519855896.03724,2015.0,9558147.43264575,0.379313255479292
6,57,1682927,Nevada,Nevada County,472.0,46020.0,2480587301,41531993,39.2975082,-120.7713429,2519855896.03724,2016.0,292767.144464467,0.0116184082163141
6,57,1682927,Nevada,Nevada County,472.0,46020.0,2480587301,41531993,39.2975082,-120.7713429,2519855896.03724,2017.0,5728863.20260672,0.22734884211498
6,57,1682927,Nevada,Nevada County,472.0,46020.0,2480587301,41531993,39.2975082,-120.7713429,2519855896.03724,2018.0,34699.3769097355,0.0013770381458838
6,57,1682927,Nevada,Nevada County,472.0,46020.0,2480587301,41531993,39.2975082,-120.7713429,2519855896.03724,2020.0,2852698.61999414,0.113208799934962
6,57,1682927,Nevada,Nevada County,472.0,46020.0,2480587301,41531993,39.2975082,-120.7713429,2519855896.03724,2021.0,7114753.13763682,0.282347619513702
6,57,1682927,Nevada,Nevada County,472.0,46020.0,2480587301,41531993,39.2975082,-120.7713429,2519855896.03724,2022.0,4439619.33515133,0.176185445450795
6,7,1675842,Butte,Butte County,,17020.0,4238488701,105260548,39.6653362,-121.6032086,4339486545.21727,2000.0,10643508.6894823,0.245271153132459
6,7,1675842,Butte,Butte County,,17020.0,4238488701,105260548,39.6653362,-121.6032086,4339486545.21727,2001.0,42981061.9466589,0.990464228862057
6,7,1675842,Butte,Butte County,,17020.0,4238488701,105260548,39.6653362,-121.6032086,4339486545.21727,2002.0,9649031.82985895,0.222354228531796
6,7,1675842,Butte,Butte County,,17020.0,4238488701,105260548,39.6653362,-121.6032086,4339486545.21727,2003.0,4957908.5556908,0.114251041085843
6,7,1675842,Butte,Butte County,,17020.0,4238488701,105260548,39.6653362,-121.6032086,4339486545.21727,2004.0,7902776.25134089,0.182113164057413
6,7,1675842,Butte,Butte County,,17020.0,4238488701,105260548,39.6653362,-121.6032086,4339486545.21727,2006.0,2186454.97830692,0.0503851079044524
6,7,1675842,Butte,Butte County,,17020.0,4238488701,105260548,39.6653362,-121.6032086,4339486545.21727,2007.0,8211980.62613866,0.189238531807166
